CustomerID,TransactionDate,Amount
C0773,2026-04-26,94.02
C0773,2025-05-30,374.67
C0773,2025-08-07,469.45
C0773,2025-10-04,333.98
C0774,2026-01-02,264.69
C0774,2026-04-03,430.64
C0774,2026-04-24,122.88
C0774,2026-02-05,268.68
C0774,2026-03-22,289.8
C0774,2025-11-24,201.37
C0774,2025-07-04,138.55
C0774,2026-04-19,361.39
C0774,2026-01-05,281.75
C0774,2025-05-25,204.82
C0774,2025-07-25,456.75
C0774,2026-01-19,337.66
C0774,2025-11-01,167.86
C0774,2026-02-13,144.08
C0774,2025-08-17,407.63
C0774,2025-09-05,69.09
C0774,2026-04-11,291.11
C0775,2026-04-03,221.55
C0775,2025-12-30,331.44
C0775,2026-04-26,271.19
C0775,2025-10-07,295.52
C0775,2025-10-22,56.32
C0775,2025-06-28,499.37
C0775,2025-05-04,334.23
C0775,2025-07-25,97.91
C0776,2025-10-27,353.43
C0776,2025-08-17,409.7
C0776,2025-10-01,217.42
C0776,2025-06-23,144.29
C0776,2026-02-19,332.49
C0777,2026-03-03,339.28
C0777,2025-10-04,133.67
C0777,2025-10-09,142.7
C0777,2026-04-18,121.82
C0777,2026-01-03,361.94
C0777,2025-12-10,82.8
C0777,2025-07-06,235.41
C0777,2026-04-05,23.0
C0777,2025-12-19,366.83
C0777,2025-09-11,89.52
C0778,2025-10-19,438.3
C0778,2026-03-28,379.83
C0778,2025-12-14,435.02
C0778,2025-10-14,71.84
C0778,2026-01-18,341.73
C0778,2026-01-22,390.17
C0778,2025-06-26,92.02
C0778,2026-04-29,155.18
C0778,2026-01-31,225.71
C0778,2025-08-20,384.28
C0778,2025-10-21,325.7
C0778,2025-11-01,233.77
C0778,2026-04-17,225.28
C0778,2025-08-16,462.53
C0778,2025-08-27,216.5
C0778,2026-04-07,172.44
C0778,2026-02-27,443.12
C0779,2026-03-19,321.14
C0779,2025-07-18,467.06
C0780,2025-09-01,303.49
C0780,2025-07-17,265.48
C0780,2025-10-07,61.25
C0780,2025-07-01,406.35
C0780,2025-08-14,413.05
C0780,2025-12-06,159.57
C0780,2025-07-16,201.59
C0780,2025-09-18,473.01
C0780,2025-11-22,366.31
C0780,2025-12-08,117.73
C0780,2025-12-09,466.19
C0780,2026-02-18,321.55
C0780,2026-03-26,236.86
C0780,2025-06-18,439.36
C0780,2025-11-22,370.83
C0781,2025-12-29,204.23
C0781,2025-10-01,300.09
C0781,2025-09-01,457.18
C0781,2025-10-16,86.79
C0781,2025-12-17,147.83
C0781,2025-12-01,29.55
C0781,2025-12-17,98.09
C0781,2026-04-22,388.94
C0781,2025-12-23,131.57
C0781,2025-11-19,37.25
C0781,2025-06-10,135.05
C0781,2025-08-11,253.78
C0781,2026-03-15,361.56
C0781,2025-10-27,122.78
C0781,2026-01-29,405.98
C0781,2025-10-07,488.09
C0781,2025-10-10,222.13
C0782,2025-07-28,417.45
C0782,2026-02-17,318.24
C0782,2025-09-14,371.56
C0782,2025-07-01,329.85
C0782,2025-10-08,217.08
C0782,2025-08-03,273.04
C0782,2025-11-16,476.43
C0782,2025-09-29,398.89
C0782,2025-11-25,478.02
C0782,2025-07-31,349.14
C0783,2025-07-20,243.28
C0783,2025-07-14,252.47
C0783,2025-06-14,94.57
C0783,2025-10-08,486.34
C0783,2026-03-11,325.99
C0783,2026-05-02,75.81
C0783,2025-10-30,420.43
C0783,2026-02-24,198.0
C0783,2026-02-10,443.93
C0783,2025-11-03,442.12
C0783,2026-04-23,296.14
C0783,2025-10-29,390.49
C0783,2025-06-08,380.47
C0783,2025-08-25,362.95
C0783,2025-11-13,24.92
C0783,2025-06-06,498.41
C0783,2026-01-27,486.14
C0783,2025-12-09,474.91
C0783,2025-07-30,446.02
C0784,2025-09-20,291.58
C0784,2025-07-21,323.6
C0784,2025-09-19,250.1
C0784,2026-03-30,385.98
C0784,2025-06-01,168.55
C0784,2025-05-13,297.71
C0784,2026-02-16,226.7
C0784,2026-03-11,407.49
C0784,2026-02-28,213.25
C0784,2025-12-29,21.66
C0785,2025-10-20,259.32
C0785,2026-04-09,29.96
C0785,2025-08-29,124.86
C0785,2025-08-04,370.26
C0785,2025-05-09,273.91
C0785,2025-09-23,39.33
C0785,2025-07-01,324.37
C0785,2026-04-26,419.78
C0785,2026-02-26,184.88
C0785,2026-04-29,292.78
C0785,2026-01-18,260.95
C0785,2025-05-31,104.4
C0785,2026-03-29,299.45
C0785,2026-03-11,71.36
C0785,2026-01-15,191.33
C0785,2025-08-20,61.63
C0785,2026-04-17,250.91
C0785,2025-11-30,44.26
C0785,2025-08-22,66.2
C0786,2025-09-29,484.17
C0786,2025-05-05,331.29
C0786,2026-04-04,451.11
C0786,2025-08-07,31.43
C0786,2025-06-26,104.28
C0786,2026-02-08,215.53
C0786,2025-06-13,60.59
C0786,2025-05-20,407.08
C0786,2025-08-10,429.71
C0786,2026-01-29,455.48
C0786,2025-08-26,494.26
C0786,2025-08-29,314.83
C0786,2025-09-08,229.75
C0786,2025-12-05,353.83
C0787,2025-09-08,79.5
C0787,2025-12-27,95.81
C0787,2025-06-01,65.36
C0787,2026-03-15,146.88
C0787,2026-04-08,464.59
C0787,2026-01-31,423.6
C0787,2026-02-07,218.12
C0787,2026-04-08,183.44
C0787,2025-07-19,92.17
C0787,2025-09-09,394.07
C0787,2025-07-16,329.39
C0787,2025-12-07,165.4
C0787,2026-04-17,442.48
C0787,2026-02-11,311.21
C0787,2026-02-07,370.3
C0787,2025-12-30,434.46
C0787,2025-12-11,488.51
C0788,2025-08-13,152.92
C0789,2026-04-04,71.72
C0789,2025-11-07,324.21
C0789,2026-03-07,463.84
C0789,2025-07-19,50.85
C0789,2025-12-24,356.06
C0789,2025-11-20,253.97
C0789,2025-07-27,454.75
C0789,2025-07-30,270.57
C0789,2025-11-09,395.98
C0789,2025-10-14,421.26
C0789,2025-08-25,232.55
C0789,2025-05-30,206.71
C0789,2025-05-04,378.8
C0789,2025-08-16,338.1
C0789,2025-11-17,40.08
C0789,2026-02-06,29.95
C0789,2025-11-09,465.07
C0789,2025-10-08,453.4
C0790,2025-12-25,145.34
C0790,2025-08-11,497.69
C0790,2026-03-23,350.23
C0790,2026-04-30,344.75
C0790,2025-09-05,187.42
C0790,2025-09-09,361.89
C0790,2025-07-22,115.04
C0790,2026-02-10,157.08
C0790,2025-06-11,57.92
C0790,2025-08-10,266.66
C0790,2026-02-02,296.32
C0791,2025-07-27,248.54
C0792,2026-03-16,216.27
C0792,2025-11-03,159.91
C0792,2025-11-01,460.44
C0792,2025-06-03,123.81
C0792,2026-04-02,357.54
C0793,2025-06-30,335.67
C0793,2025-09-02,37.75
C0793,2025-08-06,297.79
C0793,2025-05-25,195.46
C0793,2025-12-09,472.33
C0793,2025-06-04,433.13
C0793,2025-12-05,235.3
C0793,2025-06-12,128.93
C0793,2026-01-25,258.38
C0793,2025-08-18,457.21
C0794,2025-07-25,337.43
C0794,2026-02-26,484.51
C0794,2025-10-14,220.99
C0794,2026-01-02,472.38
C0794,2026-03-10,321.88
C0794,2025-07-31,407.47
C0794,2025-08-17,104.11
C0794,2025-10-31,148.05
C0794,2026-05-02,278.04
C0794,2025-05-10,250.83
C0795,2026-04-11,176.98
C0795,2025-10-14,323.01
C0795,2025-11-24,466.3
C0795,2025-11-30,210.68
C0795,2026-04-08,479.96
C0795,2026-01-01,274.65
C0795,2026-03-10,131.88
C0795,2026-01-12,345.13
C0795,2025-06-29,184.7
C0795,2025-06-30,48.19
C0795,2025-10-26,81.22
C0795,2025-11-17,160.37
C0795,2025-05-17,286.33
C0795,2026-03-09,381.98
C0795,2026-02-24,143.73
C0795,2025-07-15,32.47
C0795,2025-11-19,219.24
C0796,2025-06-10,141.84
C0796,2025-05-04,265.06
C0796,2025-07-30,395.81
C0796,2025-06-17,481.43
C0796,2025-11-25,24.62
C0796,2025-08-18,361.26
C0796,2025-06-07,352.75
C0796,2025-07-23,299.03
C0797,2025-08-12,225.24
C0798,2025-09-13,270.65
C0798,2025-08-29,407.41
C0798,2025-05-22,498.51
C0798,2025-08-14,186.46
C0798,2025-12-26,371.0
C0798,2025-10-11,283.37
C0798,2025-06-05,473.41
C0798,2025-05-25,351.17
C0798,2026-02-28,290.32
C0798,2025-10-22,355.57
C0798,2025-06-02,292.2
C0798,2025-08-04,145.59
C0798,2025-05-13,342.18
C0798,2025-12-15,134.7
C0798,2026-01-12,102.99
C0798,2026-04-16,215.34
C0798,2025-07-21,262.74
C0799,2026-04-27,264.61
C0799,2025-06-20,402.27
C0799,2025-10-24,338.74
C0799,2026-01-27,233.81
C0799,2026-04-05,156.69
C0799,2025-09-24,269.32
C0799,2025-10-22,155.28
C0799,2025-09-22,212.68
C0799,2025-09-16,38.92
C0799,2026-01-16,217.87
C0799,2026-01-05,234.09
C0799,2026-01-06,125.39
C0799,2026-01-22,211.64
C0799,2025-10-05,258.05
C0799,2026-04-03,277.42
C0799,2026-04-18,57.19
C0799,2025-10-04,283.18
C0799,2026-01-29,441.36
C0799,2025-12-11,286.91
C0800,2026-04-25,241.58
C0800,2025-12-31,195.15
C0800,2026-04-04,254.95
C0800,2025-09-25,45.7
C0800,2025-12-24,371.21
C0800,2026-02-01,37.41
C0800,2025-10-26,453.75
C0801,2026-04-06,52.49
C0801,2025-06-11,21.4
C0801,2025-08-01,112.79
C0801,2026-03-25,224.99
C0801,2026-01-04,10.42
C0801,2025-09-04,161.24
C0801,2025-07-10,481.33
C0801,2025-08-15,32.95
C0801,2026-04-14,62.43
C0801,2026-01-14,170.61
C0802,2025-06-20,153.44
C0802,2025-05-10,108.62
C0802,2026-03-23,313.4
C0802,2026-03-07,146.89
C0802,2026-02-04,90.27
C0802,2025-05-07,108.17
C0802,2025-07-06,212.69
C0802,2026-03-14,185.9
C0802,2025-08-11,418.61
C0803,2025-12-05,410.19
C0803,2025-10-01,317.87
C0803,2026-01-29,237.57
C0803,2026-03-22,41.09
C0804,2026-02-20,119.03
C0804,2025-09-09,40.46
C0804,2025-10-30,397.58
C0804,2025-10-09,215.74
C0804,2025-12-18,138.1
C0804,2025-10-19,20.56
C0804,2025-12-14,398.49
C0804,2026-04-01,463.63
C0804,2025-11-25,258.62
C0804,2026-04-25,481.97
C0804,2025-12-15,283.35
C0804,2025-06-21,114.14
C0804,2025-10-03,433.07
C0804,2025-12-30,182.86
C0804,2026-03-15,305.78
C0804,2025-09-01,174.54
C0804,2025-06-12,404.82
C0804,2026-02-11,468.36
C0805,2025-09-09,64.01
C0806,2026-03-06,414.0
C0806,2025-09-28,302.11
C0806,2025-09-21,155.98
C0806,2025-07-29,46.19
C0806,2025-11-14,37.01
C0806,2025-09-22,242.4
C0806,2025-12-12,104.67
C0806,2025-12-09,437.39
C0806,2025-06-30,357.0
C0806,2025-10-14,64.16
C0806,2026-01-18,41.38
C0806,2025-09-11,246.99
C0807,2025-12-05,443.7
C0807,2026-03-31,26.99
C0807,2026-03-16,187.21
C0807,2026-01-27,47.59
C0807,2025-09-12,300.5
C0807,2025-12-15,324.18
C0807,2026-02-02,246.76
C0807,2025-10-10,15.21
C0807,2025-06-20,86.15
C0807,2025-10-22,343.78
C0807,2025-08-13,469.25
C0807,2025-06-21,147.2
C0807,2025-08-08,417.41
C0807,2025-09-20,493.18
C0807,2025-09-07,278.75
C0807,2026-03-25,179.87
C0807,2025-07-08,249.75
C0808,2026-03-12,483.04
C0808,2025-07-18,367.11
C0809,2025-12-01,419.93
C0809,2025-08-16,58.57
C0809,2025-12-09,328.37
C0809,2026-03-16,496.44
C0809,2025-06-04,181.47
C0809,2026-03-12,317.68
C0809,2025-08-04,49.6
C0809,2026-02-28,260.16
C0809,2026-03-24,45.81
C0809,2025-11-28,202.85
C0809,2026-01-23,387.99
C0809,2025-08-16,197.38
C0809,2026-02-11,362.61
C0809,2026-02-02,192.99
C0809,2026-04-21,412.52
C0810,2025-09-20,101.48
C0810,2026-01-12,421.78
C0810,2025-12-02,216.36
C0810,2025-07-12,495.83
C0810,2025-09-30,277.32
C0810,2025-11-05,321.17
C0810,2026-03-29,232.67
C0810,2025-05-27,290.5
C0810,2025-05-18,489.42
C0810,2025-09-11,203.31
C0810,2025-08-05,218.68
C0810,2025-08-01,132.65
C0810,2026-01-04,132.55
C0810,2026-01-19,293.83
C0810,2025-07-25,367.83
C0810,2026-02-24,233.08
C0811,2025-12-21,72.93
C0811,2025-12-16,496.81
C0811,2025-05-24,148.03
C0811,2025-10-23,78.83
C0811,2025-11-08,462.28
C0811,2026-02-12,458.69
C0811,2025-10-29,196.76
C0811,2025-10-08,349.91
C0811,2025-07-31,338.64
C0811,2025-12-27,277.73
C0811,2025-12-21,126.85
C0811,2025-10-26,251.52
C0811,2025-09-11,121.0
C0811,2025-09-27,160.27
C0811,2026-03-20,323.01
C0811,2025-07-31,184.9
C0811,2026-02-25,258.29
C0811,2025-07-28,110.15
C0811,2025-11-08,182.15
C0812,2025-05-21,99.61
C0812,2025-11-19,314.02
C0812,2026-04-13,35.1
C0812,2026-02-11,108.01
C0812,2025-10-01,119.19
C0812,2025-12-27,345.63
C0812,2026-01-10,431.36
C0812,2025-06-20,168.76
C0812,2025-06-25,385.51
C0812,2026-04-16,278.2
C0813,2025-06-12,470.64
C0813,2025-11-08,482.12
C0813,2025-09-17,77.56
C0813,2025-05-31,407.61
C0813,2026-04-29,115.06
C0813,2025-08-14,78.03
C0813,2025-12-19,106.57
C0813,2025-07-05,477.61
C0813,2026-03-03,165.04
C0814,2025-09-28,280.43
C0814,2025-08-16,166.53
C0814,2025-11-18,96.63
C0814,2025-12-21,208.99
C0814,2026-01-10,462.43
C0814,2025-06-02,276.54
C0815,2025-11-22,415.06
C0815,2025-12-20,207.37
C0815,2025-07-16,28.67
C0815,2025-10-03,431.34
C0815,2026-02-03,306.62
C0815,2026-05-02,176.43
C0815,2025-12-19,221.97
C0815,2025-08-15,158.66
C0816,2025-08-21,395.87
C0816,2025-10-13,138.34
C0816,2025-06-12,209.22
C0816,2025-09-09,34.75
C0816,2026-01-20,50.8
C0816,2025-12-02,457.78
C0816,2025-09-13,159.86
C0816,2025-07-26,222.64
C0816,2025-06-05,90.22
C0816,2025-09-21,494.42
C0816,2026-04-21,240.26
C0816,2025-05-04,403.95
C0816,2025-07-22,322.71
C0816,2025-07-13,477.5
C0816,2025-10-13,305.65
C0817,2025-07-21,401.91
C0817,2026-01-08,248.4
C0817,2025-11-14,29.99
C0817,2025-10-05,466.3
C0817,2026-04-08,456.97
C0817,2025-06-18,454.89
C0817,2026-04-06,260.9
C0817,2025-12-20,227.25
C0817,2025-12-31,27.19
C0817,2026-04-13,445.37
C0817,2025-07-19,291.45
C0817,2025-06-25,156.36
C0817,2025-07-07,34.51
C0817,2025-11-25,472.64
C0818,2026-03-14,347.4
C0818,2025-11-03,490.19
C0818,2025-05-13,236.03
C0818,2025-12-17,91.67
C0818,2025-10-12,196.33
C0818,2025-10-28,307.13
C0818,2026-01-16,394.57
C0818,2026-04-05,465.37
C0818,2025-10-04,32.01
C0818,2026-02-14,166.79
C0818,2025-10-25,41.83
C0818,2025-09-12,24.98
C0818,2025-10-25,340.64
C0818,2026-02-13,47.08
C0819,2026-01-15,169.89
C0819,2025-10-14,393.51
C0819,2025-11-05,34.72
C0819,2026-02-25,77.38
C0819,2025-06-10,180.38
C0819,2026-03-24,292.86
C0820,2025-06-13,392.21
C0820,2025-05-26,492.09
C0820,2025-06-12,276.66
C0820,2025-06-13,355.7
C0820,2025-09-22,119.7
C0820,2025-09-16,349.99
C0820,2026-03-08,347.47
C0821,2026-03-21,292.16
C0821,2026-02-24,53.35
C0822,2026-04-10,285.03
C0822,2026-03-27,172.12
C0823,2025-09-07,272.11
C0824,2025-06-05,185.27
C0824,2025-12-22,419.19
C0824,2025-07-18,111.56
C0825,2025-08-15,471.88
C0825,2026-04-02,383.5
C0825,2025-12-31,337.3
C0825,2025-05-08,187.74
C0825,2025-12-03,204.44
C0825,2026-03-28,219.48
C0825,2025-12-11,122.63
C0825,2025-06-09,477.11
C0825,2025-12-27,350.46
C0825,2025-07-18,453.37
C0825,2025-11-21,36.13
C0825,2025-09-22,378.71
C0825,2025-08-20,386.35
C0825,2026-02-11,31.37
C0825,2025-10-27,157.38
C0825,2025-09-11,497.79
C0825,2026-03-28,71.93
C0825,2025-10-30,52.73
C0826,2026-03-22,409.48
C0827,2026-04-05,412.24
C0827,2026-01-16,393.83
C0827,2026-04-05,290.74
C0827,2025-09-19,76.13
C0827,2025-06-10,21.82
C0827,2025-05-07,363.29
C0827,2025-08-28,473.15
C0827,2025-06-06,228.96
C0827,2025-10-14,413.91
C0827,2025-11-01,225.82
C0827,2025-12-06,10.4
C0827,2025-08-09,65.3
C0827,2026-03-31,117.98
C0827,2025-07-02,407.07
C0827,2025-06-14,180.48
C0827,2026-01-01,401.95
C0828,2026-02-10,115.27
C0828,2026-02-16,47.86
C0828,2025-12-28,201.47
C0828,2025-11-30,118.83
C0828,2025-11-28,80.82
C0828,2025-05-06,25.13
C0829,2026-01-20,473.12
C0829,2026-02-07,411.98
C0829,2025-06-06,338.56
C0829,2025-10-26,31.78
C0829,2026-04-23,477.57
C0829,2026-03-10,344.21
C0829,2025-06-10,375.89
C0829,2026-02-13,146.98
C0829,2025-08-11,230.03
C0830,2025-06-26,409.12
C0830,2025-10-24,362.37
C0830,2025-05-13,98.78
C0830,2026-03-13,64.11
C0830,2025-10-11,170.0
C0830,2026-04-30,111.68
C0830,2025-06-04,355.99
C0830,2026-04-20,319.09
C0830,2026-04-04,36.62
C0830,2025-06-09,482.77
C0830,2025-05-21,159.99
C0830,2025-08-05,449.93
C0830,2025-06-29,24.92
C0831,2025-09-01,219.55
C0831,2025-08-31,367.19
C0831,2025-05-03,477.02
C0831,2026-02-10,432.22
C0831,2026-03-25,284.29
C0831,2025-06-25,150.52
C0831,2025-06-15,180.8
C0831,2026-02-14,214.98
C0831,2025-12-04,277.62
C0831,2025-08-11,433.24
C0831,2025-06-19,243.62
C0832,2026-01-21,427.08
C0832,2025-11-20,395.92
C0832,2026-01-16,396.03
C0832,2025-07-11,389.0
C0832,2026-04-09,92.28
C0832,2025-10-13,284.04
C0832,2026-01-21,236.24
C0832,2026-04-03,12.96
C0832,2025-05-14,256.8
C0832,2025-07-02,130.57
C0832,2025-09-29,444.26
C0832,2026-04-06,16.31
C0832,2025-10-26,384.65
C0832,2025-09-06,259.88
C0832,2025-11-04,466.11
C0832,2026-04-11,135.63
C0832,2025-10-10,179.32
C0832,2025-12-28,490.77
C0832,2026-02-23,41.47
C0833,2025-11-23,209.28
C0833,2026-01-12,370.74
C0833,2025-12-22,78.13
C0833,2025-07-02,338.0
C0833,2025-11-12,454.36
C0834,2025-12-04,317.2
C0834,2025-06-22,176.14
C0834,2025-07-03,484.37
C0835,2026-02-24,427.93
C0835,2025-12-03,486.96
C0835,2025-10-25,269.97
C0835,2025-12-29,238.71
C0835,2026-01-20,322.54
C0835,2025-10-13,344.83
C0835,2025-09-21,225.12
C0835,2026-04-20,100.07
C0835,2025-08-25,68.1
C0835,2025-07-12,155.05
C0835,2025-09-16,448.38
C0835,2026-03-30,130.41
C0836,2025-10-14,241.12
C0836,2025-07-01,36.07
C0836,2025-09-18,435.58
C0836,2025-11-17,56.47
C0836,2025-10-30,47.42
C0836,2026-01-30,343.4
C0836,2026-01-06,211.93
C0836,2026-04-22,51.67
C0836,2026-04-27,91.53
C0837,2025-08-05,47.19
C0837,2026-04-22,377.84
C0837,2025-11-02,33.66
C0837,2026-04-15,146.28
C0837,2025-10-05,342.11
C0838,2026-01-13,390.77
C0838,2026-03-20,60.43
C0838,2025-05-23,401.13
C0838,2026-02-05,13.19
C0838,2026-04-09,339.62
C0838,2026-04-03,223.29
C0838,2025-10-29,142.71
C0838,2025-11-10,340.39
C0838,2025-09-17,316.9
C0838,2025-05-14,124.03
C0838,2026-04-13,220.09
C0838,2025-05-14,134.24
C0838,2026-05-02,222.93
C0838,2025-06-14,472.88
C0838,2026-03-15,119.01
C0839,2025-07-10,86.91
C0839,2025-09-15,395.27
C0839,2025-08-10,407.66
C0839,2026-02-14,371.92
C0839,2025-10-07,433.83
C0839,2025-05-26,416.89
C0839,2025-11-06,80.5
C0839,2026-04-13,227.54
C0839,2025-10-21,229.97
C0839,2025-05-26,417.6
C0840,2025-11-06,97.01
C0840,2025-07-23,93.73
C0840,2026-02-05,93.37
C0840,2026-04-11,441.87
C0840,2025-09-21,329.12
C0840,2025-05-27,310.91
C0840,2025-10-27,372.28
C0840,2025-06-06,471.96
C0840,2025-08-23,10.1
C0840,2025-07-27,115.05
C0840,2025-08-27,146.97
C0841,2025-05-29,109.35
C0841,2026-02-22,334.62
C0841,2025-05-19,210.05
C0841,2025-12-31,183.1
C0841,2025-08-26,308.88
C0841,2026-03-25,183.3
C0841,2026-02-28,471.73
C0841,2026-02-20,120.71
C0841,2025-09-07,31.35
C0841,2026-04-28,204.02
C0841,2026-03-16,485.9
C0842,2025-09-14,164.77
C0842,2025-08-28,246.67
C0842,2026-01-20,198.7
C0842,2026-03-19,94.0
C0842,2026-04-12,308.48
C0842,2025-09-10,397.23
C0842,2025-07-16,278.89
C0842,2026-02-14,451.46
C0842,2026-03-06,146.54
C0842,2026-02-17,141.81
C0842,2025-11-08,265.58
C0842,2026-03-10,382.59
C0842,2025-07-04,62.52
C0842,2025-07-29,470.0
C0842,2025-08-12,341.5
C0842,2025-09-10,305.49
C0842,2026-02-21,301.51
C0842,2025-09-23,86.56
C0842,2025-12-29,74.16
C0843,2026-03-12,124.81
C0843,2026-02-01,175.06
C0843,2026-01-29,359.89
C0843,2026-01-11,182.04
C0843,2026-05-01,110.1
C0843,2025-10-01,55.96
C0843,2025-12-27,467.17
C0843,2025-07-15,275.96
C0843,2025-06-28,25.38
C0843,2025-11-21,293.46
C0843,2026-02-25,119.16
C0843,2025-09-19,105.64
C0843,2025-09-21,139.78
C0843,2025-12-01,495.28
C0844,2025-10-03,465.36
C0844,2026-03-16,313.39
C0844,2025-10-05,314.97
C0844,2025-12-12,233.96
C0844,2025-10-18,378.52
C0844,2025-06-13,492.87
C0844,2025-07-22,314.78
C0844,2025-08-01,307.87
C0844,2026-02-21,169.88
C0845,2026-01-01,457.61
C0845,2025-05-27,356.76
C0845,2025-08-26,35.67
C0845,2025-05-08,459.89
C0846,2025-08-17,433.85
C0846,2026-02-19,433.85
C0846,2025-11-12,391.71
C0846,2025-10-17,294.08
C0846,2025-11-19,408.16
C0846,2025-07-26,233.73
C0846,2025-10-05,445.39
C0846,2025-08-09,47.48
C0846,2025-11-18,415.07
C0846,2026-01-02,386.48
C0846,2025-09-20,303.69
C0846,2026-02-27,123.84
C0846,2026-04-12,313.26
C0846,2026-02-10,93.55
C0846,2026-02-24,202.2
C0846,2025-06-08,290.98
C0846,2025-12-19,372.01
C0846,2026-02-10,471.23
C0846,2026-01-05,484.28
C0847,2025-05-08,166.13
C0847,2025-06-25,294.84
C0847,2025-12-17,427.91
C0847,2026-04-19,446.73
C0847,2026-02-20,31.57
C0847,2026-01-07,262.13
C0847,2025-07-23,441.84
C0848,2026-02-20,353.39
C0848,2026-03-24,204.98
C0848,2025-05-09,397.31
C0848,2025-06-20,270.66
C0848,2025-05-24,276.71
C0848,2025-08-25,96.55
C0848,2026-04-19,466.7
C0848,2025-11-02,75.68
C0848,2025-07-11,350.99
C0848,2026-04-27,182.26
C0848,2025-11-26,28.52
C0848,2026-02-08,395.78
C0848,2025-08-05,56.09
C0849,2025-06-09,193.79
C0849,2025-12-30,232.76
C0849,2026-03-01,450.49
C0849,2025-06-24,446.42
C0849,2026-04-02,173.96
C0849,2025-12-31,490.81
C0849,2025-06-16,213.9
C0850,2025-07-08,97.92
C0850,2025-12-01,199.34
C0850,2025-06-10,247.07
C0850,2025-10-17,282.08
C0850,2025-09-19,393.25
C0850,2025-06-21,399.22
C0850,2025-10-30,146.28
C0850,2025-07-23,447.12
C0850,2026-03-26,55.38
C0850,2025-11-14,474.99
C0850,2025-11-01,358.0
C0851,2025-10-02,291.04
C0851,2026-03-23,139.15
C0851,2025-07-23,387.34
C0851,2026-02-15,433.71
C0851,2025-11-08,212.79
C0851,2026-02-27,397.24
C0851,2026-03-20,74.86
C0851,2026-02-09,212.97
C0851,2026-02-16,94.3
C0851,2026-04-15,56.84
C0851,2026-02-16,70.84
C0851,2025-11-15,351.87
C0851,2025-05-26,142.59
C0852,2025-12-16,366.65
C0852,2026-04-27,218.53
C0852,2026-01-18,360.78
C0852,2026-01-04,205.47
C0852,2026-03-15,495.99
C0852,2026-03-30,16.03
C0852,2025-12-30,256.43
C0852,2025-10-27,67.9
C0852,2025-07-27,169.02
C0852,2025-09-07,242.19
C0853,2026-01-18,13.21
C0853,2025-12-22,462.11
C0853,2025-10-15,95.85
C0853,2026-03-30,484.1
C0853,2025-10-04,280.98
C0853,2025-07-23,48.93
C0853,2025-09-26,269.34
C0853,2026-01-15,316.77
C0854,2025-08-17,214.77
C0854,2025-07-24,224.33
C0854,2026-01-02,170.22
C0854,2026-04-08,335.18
C0854,2026-04-02,241.57
C0854,2025-08-21,305.41
C0854,2026-02-17,481.26
C0854,2025-05-29,374.87
C0854,2025-10-21,237.64
C0854,2025-05-13,169.64
C0854,2026-04-24,25.32
C0854,2025-05-21,55.89
C0854,2026-01-02,139.98
C0855,2026-04-11,89.2
C0856,2025-06-11,273.46
C0856,2026-01-07,301.84
C0856,2026-03-03,318.78
C0856,2025-09-05,70.41
C0856,2026-01-11,239.95
C0856,2025-05-26,407.37
C0856,2025-10-19,353.32
C0856,2026-01-21,372.84
C0856,2026-03-31,40.36
C0856,2025-10-06,447.48
C0856,2025-06-17,188.93
C0856,2025-07-19,437.73
C0856,2026-03-28,313.36
C0856,2025-06-05,18.27
C0856,2025-07-16,98.43
C0856,2026-01-30,359.0
C0856,2025-05-26,195.88
C0857,2025-06-21,248.33
C0857,2025-09-06,387.28
C0857,2026-01-12,55.48
C0857,2025-05-05,398.8
C0857,2025-06-20,318.81
C0857,2025-10-04,101.55
C0858,2025-06-07,486.97
C0858,2025-07-19,328.52
C0858,2025-07-24,252.31
C0858,2026-01-06,354.54
C0858,2025-09-17,486.42
C0858,2026-01-07,340.15
C0859,2025-05-31,285.33
C0859,2025-07-16,416.88
C0859,2025-10-02,408.43
C0859,2025-10-05,292.95
C0859,2026-05-01,369.97
C0859,2025-11-13,484.73
C0859,2026-04-15,410.45
C0859,2025-10-09,324.18
C0859,2025-09-13,103.5
C0859,2025-06-11,99.77
C0859,2025-06-03,399.22
C0860,2025-08-28,82.09
C0860,2025-09-18,374.82
C0860,2025-11-18,81.76
C0860,2025-09-17,340.02
C0860,2025-12-27,21.94
C0860,2026-04-03,484.95
C0860,2026-01-30,281.92
C0860,2026-04-23,303.9
C0860,2026-04-17,387.93
C0860,2026-04-16,330.98
C0860,2025-10-01,305.84
C0860,2025-06-10,369.61
C0860,2026-03-21,23.32
C0860,2025-09-06,275.96
C0860,2026-04-21,490.12
C0860,2025-08-05,69.02
C0861,2025-10-28,329.01
C0861,2026-02-25,373.06
C0861,2025-12-11,43.99
C0861,2026-04-27,297.42
C0861,2026-03-06,373.37
C0861,2026-01-18,145.69
C0861,2026-03-21,202.88
C0861,2025-07-05,38.31
C0861,2026-03-11,93.08
C0861,2026-04-21,158.56
C0861,2026-03-03,316.95
C0861,2025-07-18,225.3
C0861,2025-06-26,322.74
C0861,2026-02-08,406.51
C0861,2025-08-20,230.56
C0861,2025-08-04,414.81
C0861,2025-10-19,342.68
C0861,2025-07-09,376.96
C0862,2025-08-29,424.25
C0862,2025-06-02,415.27
C0862,2025-06-07,388.46
C0862,2026-03-25,315.82
C0862,2025-12-21,319.67
C0863,2025-10-09,56.0
C0863,2025-05-13,115.78
